user_id,duration,Type
308,2,Bot
308,3,Bot
308,2,Bot
308,4,Bot
308,3,Bot
308,2,Bot
308,2,Bot
308,1,Bot
309,14,Bot
309,6,Bot
309,8,Bot
310,13,Bot
310,4,Bot
310,6,Bot
311,16,Bot
311,5,Bot
311,8,Bot
312,14,Bot
312,5,Bot
312,6,Bot
314,4,Bot
314,3,Bot
313,14,Bot
314,3,Bot
313,1,Bot
314,15,Bot
314,3,Bot
313,0,Bot
314,3,Bot
313,2,Bot
313,1,Bot
314,3,Bot
313,2,Bot
314,2,Bot
313,1,Bot
314,2,Bot
314,2,Bot
313,1,Bot
313,1,Bot
313,1,Bot
313,1,Bot
313,2,Bot
315,3,Bot
315,7,Bot
315,5,Bot
315,2,Bot
315,5,Bot
315,4,Bot
315,3,Bot
315,3,Bot
315,2,Bot
315,3,Bot
317,18,Bot
317,3,Bot
317,3,Bot
317,5,Bot
317,4,Bot
317,3,Bot
317,3,Bot
317,14,Bot
317,2,Bot
317,3,Bot
317,3,Bot
318,16,Bot
318,5,Bot
318,3,Bot
318,3,Bot
318,3,Bot
318,4,Bot
318,10,Bot
318,2,Bot
319,18,Bot
319,5,Bot
320,14,Bot
320,3,Bot
320,4,Bot
320,4,Bot
320,3,Bot
320,3,Bot
320,10,Bot
320,3,Bot
320,1,Bot
322,4,Bot
322,4,Bot
322,4,Bot
322,17,Bot
322,2,Bot
322,3,Bot
322,2,Bot
322,2,Bot
322,2,Bot
323,19,Bot
323,3,Bot
323,6,Bot
323,5,Bot
323,4,Bot
323,2,Bot
323,5,Bot
324,14,Bot
324,3,Bot
323,2,Bot
324,4,Bot
324,3,Bot
323,5,Bot
324,4,Bot
323,3,Bot
323,2,Bot
324,3,Bot
324,9,Bot
325,18,Bot
325,3,Bot
325,1,Bot
325,3,Bot
325,3,Bot
325,3,Bot
325,2,Bot
325,5,Bot
325,3,Bot
326,15,Bot
325,3,Bot
325,4,Bot
325,2,Bot
326,6,Bot
326,3,Bot
325,3,Bot
326,3,Bot
326,3,Bot
326,3,Bot
326,2,Bot
326,2,Bot
327,14,Bot
327,4,Bot
327,3,Bot
327,3,Bot
327,4,Bot
327,4,Bot
327,4,Bot
327,3,Bot
328,13,Bot
327,2,Bot
328,3,Bot
328,2,Bot
328,4,Bot
328,3,Bot
329,16,Bot
329,4,Bot
329,18,Bot
329,25,Bot
330,13,Bot
330,3,Bot
330,4,Bot
330,2,Bot
330,2,Bot
330,3,Bot
330,2,Bot
330,6,Bot
331,15,Bot
330,3,Bot
331,4,Bot
330,1,Bot
331,4,Bot
331,28,Bot
333,16,Bot
333,5,Bot
333,5,Bot
333,32,Bot
334,11,Bot
334,3,Bot
334,3,Bot
334,1,Bot
334,1,Bot
334,1,Bot
334,1,Bot
334,4,Bot
334,4,Bot
334,2,Bot
334,4,Bot
335,19,Bot
335,3,Bot
334,2,Bot
335,8,Bot
335,27,Bot
336,13,Bot
336,1,Bot
336,4,Bot
336,5,Bot
336,2,Bot
336,2,Bot
336,3,Bot
336,1,Bot
337,18,Bot
336,1,Bot
336,1,Bot
337,17,Bot
336,3,Bot
337,7,Bot
336,2,Bot
336,4,Bot
336,3,Bot
337,29,Bot
338,17,Bot
338,5,Bot
338,7,Bot
339,18,Bot
339,1,Bot
339,5,Bot
338,27,Bot
341,15,Bot
340,20,Bot
341,2,Bot
340,2,Bot
340,5,Bot
341,1,Bot
340,2,Bot
341,2,Bot
341,2,Bot
341,2,Bot
342,15,Bot
342,2,Bot
342,1,Bot
343,15,Bot
342,1,Bot
343,3,Bot
342,3,Bot
342,1,Bot
343,2,Bot
343,3,Bot
343,4,Bot
343,2,Bot
343,4,Bot
343,5,Bot
343,4,Bot
343,4,Bot
344,15,Bot
344,2,Bot
344,2,Bot
344,1,Bot
344,1,Bot
344,3,Bot
345,16,Bot
345,2,Bot
345,1,Bot
345,1,Bot
345,2,Bot
345,1,Bot
346,15,Bot
345,3,Bot
345,2,Bot
345,4,Bot
346,4,Bot
345,2,Bot
345,3,Bot
345,3,Bot
346,4,Bot
346,2,Bot
346,2,Bot
346,2,Bot
347,18,Bot
347,3,Bot
347,3,Bot
347,3,Bot
347,2,Bot
347,4,Bot
347,4,Bot
348,13,Bot
347,4,Bot
347,5,Bot
348,4,Bot
347,2,Bot
347,1,Bot
348,5,Bot
347,4,Bot
347,6,Bot
347,3,Bot
348,10,Bot
348,3,Bot
348,3,Bot
348,3,Bot
348,1,Bot
349,13,Bot
349,4,Bot
350,14,Bot
350,2,Bot
350,4,Bot
350,3,Bot
350,8,Bot
350,2,Bot
351,24,Bot
351,5,Bot
351,4,Bot
351,4,Bot
351,3,Bot
351,4,Bot
353,15,Bot
352,13,Bot
352,4,Bot
352,0,Bot
353,4,Bot
352,3,Bot
352,2,Bot
353,3,Bot
352,3,Bot
352,3,Bot
353,3,Bot
352,3,Bot
353,8,Bot
352,1,Bot
353,1,Bot
352,4,Bot
354,15,Bot
354,4,Bot
355,11,Bot
355,3,Bot
355,2,Bot
355,2,Bot
354,4,Bot
355,6,Bot
355,2,Bot
354,3,Bot
355,1,Bot
355,1,Bot
355,3,Bot
354,3,Bot
355,3,Bot
355,3,Bot
354,2,Bot
355,1,Bot
354,3,Bot
354,2,Bot
356,14,Bot
356,4,Bot
356,3,Bot
356,2,Bot
356,2,Bot
356,2,Bot
356,1,Bot
358,14,Bot
358,3,Bot
358,3,Bot
358,3,Bot
358,4,Bot
358,7,Bot
358,2,Bot
358,1,Bot
359,16,Bot
359,4,Bot
359,12,Bot
359,3,Bot
360,14,Bot
360,16,Bot
359,3,Bot
360,1,Bot
359,3,Bot
360,1,Bot
360,1,Bot
359,2,Bot
360,3,Bot
360,11,Bot
359,2,Bot
360,2,Bot
360,3,Bot
360,5,Bot
360,5,Bot
360,6,Bot
360,3,Bot
360,15,Bot
360,2,Bot
360,3,Bot
360,3,Bot
361,14,Bot
361,2,Bot
361,1,Bot
361,1,Bot
361,1,Bot
361,1,Bot
361,2,Bot
361,1,Bot
361,4,Bot
362,13,Bot
361,4,Bot
361,15,Bot
362,4,Bot
362,2,Bot
362,4,Bot
362,3,Bot
362,3,Bot
362,3,Bot
362,2,Bot
362,2,Bot
363,12,Bot
363,1,Bot
363,1,Bot
363,1,Bot
363,1,Bot
363,1,Bot
363,0,Bot
363,1,Bot
363,1,Bot
363,3,Bot
363,3,Bot
363,3,Bot
366,16,Bot
366,3,Bot
366,2,Bot
366,3,Bot
366,2,Bot
366,2,Bot
366,2,Bot
366,1,Bot
366,1,Bot
366,1,Bot
366,2,Bot
367,16,Bot
367,3,Bot
367,2,Bot
369,16,Bot
369,2,Bot
369,2,Bot
369,3,Bot
369,2,Bot
369,1,Bot
369,3,Bot
369,2,Bot
370,12,Bot
370,22,Bot
369,2,Bot
369,2,Bot
370,4,Bot
370,2,Bot
369,5,Bot
370,1,Bot
370,1,Bot
371,13,Bot
371,4,Bot
371,0,Bot
371,1,Bot
371,1,Bot
371,2,Bot
371,1,Bot
371,1,Bot
371,0,Bot
371,3,Bot
371,2,Bot
371,2,Bot
372,8,Bot
372,1,Bot
372,0,Bot
372,1,Bot
372,2,Bot
372,1,Bot
372,1,Bot
372,1,Bot
372,4,Bot
372,1,Bot
372,4,Bot
372,1,Bot
372,1,Bot
373,15,Bot
373,3,Bot
373,1,Bot
373,4,Bot
373,2,Bot
373,3,Bot
373,1,Bot
373,2,Bot
374,13,Bot
374,2,Bot
373,2,Bot
373,1,Bot
374,1,Bot
374,5,Bot
374,1,Bot
373,3,Bot
374,1,Bot
374,8,Bot
374,4,Bot
374,3,Bot
375,18,Bot
375,2,Bot
375,1,Bot
375,3,Bot
375,2,Bot
375,3,Bot
375,2,Bot
376,11,Bot
375,2,Bot
376,17,Bot
375,1,Bot
375,2,Bot
376,1,Bot
376,2,Bot
376,1,Bot
376,1,Bot
376,1,Bot
375,3,Bot
376,2,Bot
376,5,Bot
376,4,Bot
376,1,Bot
376,3,Bot
376,1,Bot
376,2,Bot
376,0,Bot
376,0,Bot
377,17,Bot
377,3,Bot
377,2,Bot
377,2,Bot
377,2,Bot
377,3,Bot
377,2,Bot
377,2,Bot
378,14,Bot
377,1,Bot
377,4,Bot
378,1,Bot
377,2,Bot
378,1,Bot
378,2,Bot
378,1,Bot
379,23,Bot
379,3,Bot
378,2,Bot
379,3,Bot
378,5,Bot
378,1,Bot
379,1,Bot
379,2,Bot
379,2,Bot
379,2,Bot
379,2,Bot
379,1,Bot
379,3,Bot
379,2,Bot
380,11,Bot
380,0,Bot
380,1,Bot
380,2,Bot
381,17,Bot
381,3,Bot
380,2,Bot
380,2,Bot
381,2,Bot
380,1,Bot
381,3,Bot
380,2,Bot
381,2,Bot
380,1,Bot
381,1,Bot
380,1,Bot
381,3,Bot
380,1,Bot
381,2,Bot
382,16,Bot
382,17,Bot
383,15,Bot
383,4,Bot
382,1,Bot
382,2,Bot
382,3,Bot
383,2,Bot
382,1,Bot
383,2,Bot
383,2,Bot
383,1,Bot
383,2,Bot
383,5,Bot
383,2,Bot
383,1,Bot
383,1,Bot
385,15,Bot
385,2,Bot
385,2,Bot
385,2,Bot
385,1,Bot
385,2,Bot
385,2,Bot
385,2,Bot
385,2,Bot
385,3,Bot
385,2,Bot
386,16,Bot
386,2,Bot
386,3,Bot
386,2,Bot
386,2,Bot
386,2,Bot
386,2,Bot
386,2,Bot
386,1,Bot
386,2,Bot
386,1,Bot
387,17,Bot
387,3,Bot
387,2,Bot
387,2,Bot
387,2,Bot
387,2,Bot
387,2,Bot
387,2,Bot
387,1,Bot
387,2,Bot
389,15,Bot
389,2,Bot
390,16,Bot
390,2,Bot
389,1,Bot
389,1,Bot
389,1,Bot
390,2,Bot
389,1,Bot
389,2,Bot
390,4,Bot
389,1,Bot
390,2,Bot
390,2,Bot
390,3,Bot
390,2,Bot
390,1,Bot
390,2,Bot
390,2,Bot
391,18,Bot
391,1,Bot
391,2,Bot
391,2,Bot
391,1,Bot
391,1,Bot
391,2,Bot
391,2,Bot
391,1,Bot
391,1,Bot
391,2,Bot
391,0,Bot
391,1,Bot
391,1,Bot
391,4,Bot
392,15,Bot
392,3,Bot
392,3,Bot
392,3,Bot
392,2,Bot
392,2,Bot
392,1,Bot
392,2,Bot
392,1,Bot
392,2,Bot
393,23,Bot
392,2,Bot
393,1,Bot
393,2,Bot
393,1,Bot
393,1,Bot
393,2,Bot
393,1,Bot
393,7,Bot
393,1,Bot
393,1,Bot
393,4,Bot
393,3,Bot
393,2,Bot
393,2,Bot
394,19,Bot
394,3,Bot
394,2,Bot
394,4,Bot
394,3,Bot
394,3,Bot
395,13,Bot
395,16,Bot
395,0,Bot
395,0,Bot
395,1,Bot
395,2,Bot
395,3,Bot
396,24,Bot
396,1,Bot
396,4,Bot
396,1,Bot
396,0,Bot
396,0,Bot
396,0,Bot
396,0,Bot
396,0,Bot
396,0,Bot
396,1,Bot
398,3,Bot
397,14,Bot
398,2,Bot
398,2,Bot
397,2,Bot
398,2,Bot
398,4,Bot
397,1,Bot
398,3,Bot
398,2,Bot
397,2,Bot
397,2,Bot
398,1,Bot
398,2,Bot
397,1,Bot
397,2,Bot
398,2,Bot
399,15,Bot
399,4,Bot
399,3,Bot
399,2,Bot
400,18,Bot
399,2,Bot
399,2,Bot
400,2,Bot
400,2,Bot
399,3,Bot
400,1,Bot
399,3,Bot
400,1,Bot
400,2,Bot
400,3,Bot
399,1,Bot
399,2,Bot
400,2,Bot
399,3,Bot
401,22,Bot
401,3,Bot
401,2,Bot
401,2,Bot
401,2,Bot
401,1,Bot
402,15,Bot
401,2,Bot
401,2,Bot
402,4,Bot
402,1,Bot
401,2,Bot
401,2,Bot
402,3,Bot
402,1,Bot
402,1,Bot
401,2,Bot
402,1,Bot
402,1,Bot
402,1,Bot
402,1,Bot
402,1,Bot
402,0,Bot
402,1,Bot
402,1,Bot
404,15,Bot
404,2,Bot
404,3,Bot
404,1,Bot
404,2,Bot
404,1,Bot
404,2,Bot
404,1,Bot
404,1,Bot
404,2,Bot
404,0,Bot
404,1,Bot
406,13,Bot
406,17,Bot
406,7,Bot
406,1,Bot
406,1,Bot
406,2,Bot
406,0,Bot
406,3,Bot
406,2,Bot
406,0,Bot
406,3,Bot
406,1,Bot
406,1,Bot
406,1,Bot
406,1,Bot
407,16,Bot
407,2,Bot
407,2,Bot
407,1,Bot
407,1,Bot
407,1,Bot
407,1,Bot
409,16,Bot
409,1,Bot
409,2,Bot
409,1,Bot
410,16,Bot
409,2,Bot
409,1,Bot
410,2,Bot
409,1,Bot
409,1,Bot
410,1,Bot
409,2,Bot
410,2,Bot
409,1,Bot
410,2,Bot
410,3,Bot
409,2,Bot
409,6,Bot
409,2,Bot
409,1,Bot
409,10,Bot
411,15,Bot
411,2,Bot
411,1,Bot
411,1,Bot
411,1,Bot
411,1,Bot
411,1,Bot
411,0,Bot
411,6,Bot
411,1,Bot
411,1,Bot
411,1,Bot
412,18,Bot
411,1,Bot
411,1,Bot
411,1,Bot
412,2,Bot
412,0,Bot
412,0,Bot
412,2,Bot
412,2,Bot
413,2,Bot
413,2,Bot
413,1,Bot
413,1,Bot
414,17,Bot
413,3,Bot
414,1,Bot
414,1,Bot
414,1,Bot
414,2,Bot
414,1,Bot
414,3,Bot
414,3,Bot
415,16,Bot
414,1,Bot
414,3,Bot
414,4,Bot
415,2,Bot
415,2,Bot
415,1,Bot
415,2,Bot
415,3,Bot
416,14,Bot
417,13,Bot
416,2,Bot
417,26,Bot
416,1,Bot
416,1,Bot
417,1,Bot
416,1,Bot
416,2,Bot
417,1,Bot
417,1,Bot
417,1,Bot
417,2,Bot
417,2,Bot
417,1,Bot
417,2,Bot
417,2,Bot
417,1,Bot
418,1,Bot
418,2,Bot
418,2,Bot
418,2,Bot
418,2,Bot
419,14,Bot
419,2,Bot
419,4,Bot
419,4,Bot
419,2,Bot
419,1,Bot
419,1,Bot
419,15,Bot
419,2,Bot
419,1,Bot
420,17,Bot
420,3,Bot
420,1,Bot
421,17,Bot
420,1,Bot
420,1,Bot
421,2,Bot
420,1,Bot
421,3,Bot
421,5,Bot
421,1,Bot
420,1,Bot
420,2,Bot
421,2,Bot
422,20,Bot
423,12,Bot
422,2,Bot
422,2,Bot
423,2,Bot
422,2,Bot
423,1,Bot
422,2,Bot
423,4,Bot
423,1,Bot
422,5,Bot
423,1,Bot
423,1,Bot
423,2,Bot
423,2,Bot
423,1,Bot
424,14,Bot
424,3,Bot
424,4,Bot
424,16,Bot
424,4,Bot
424,3,Bot
424,2,Bot
424,1,Bot
426,14,Bot
426,3,Bot
426,3,Bot
426,5,Bot
426,3,Bot
426,3,Bot
427,13,Bot
426,4,Bot
427,1,Bot
426,2,Bot
427,2,Bot
426,4,Bot
427,4,Bot
426,2,Bot
426,3,Bot
427,1,Bot
427,1,Bot
427,6,Bot
427,1,Bot
428,14,Bot
427,1,Bot
427,1,Bot
428,4,Bot
428,4,Bot
428,15,Bot
428,5,Bot
428,3,Bot
428,5,Bot
428,3,Bot
428,3,Bot
429,14,Bot
429,4,Bot
429,2,Bot
429,1,Bot
429,1,Bot
429,2,Bot
429,1,Bot
429,2,Bot
429,2,Bot
429,1,Bot
429,0,Bot
429,4,Bot
429,2,Bot
429,0,Bot
429,0,Bot
430,15,Bot
429,0,Bot
429,7,Bot
430,3,Bot
430,4,Bot
430,10,Bot
430,4,Bot
430,3,Bot
430,4,Bot
430,2,Bot
430,1,Bot
431,16,Bot
431,3,Bot
431,2,Bot
431,1,Bot
432,15,Bot
432,2,Bot
432,5,Bot
432,4,Bot
432,4,Bot
432,4,Bot
432,4,Bot
432,3,Bot
432,2,Bot
432,2,Bot
432,2,Bot
433,18,Bot
434,13,Bot
433,2,Bot
433,0,Bot
433,1,Bot
433,0,Bot
434,3,Bot
434,4,Bot
433,3,Bot
434,4,Bot
433,1,Bot
434,4,Bot
434,3,Bot
433,2,Bot
434,3,Bot
433,1,Bot
434,2,Bot
433,3,Bot
433,2,Bot
433,2,Bot
433,1,Bot
433,4,Bot
435,20,Bot
435,3,Bot
435,3,Bot
436,15,Bot
436,1,Bot
435,11,Bot
436,2,Bot
436,1,Bot
436,2,Bot
435,3,Bot
436,1,Bot
436,0,Bot
435,2,Bot
435,2,Bot
436,1,Bot
436,7,Bot
436,2,Bot
436,1,Bot
437,17,Bot
437,3,Bot
437,2,Bot
437,2,Bot
438,3,Bot
438,11,Bot
438,3,Bot
438,4,Bot
438,3,Bot
439,16,Bot
438,2,Bot
439,17,Bot
439,2,Bot
439,0,Bot
439,2,Bot
439,3,Bot
440,14,Bot
440,3,Bot
440,3,Bot
440,8,Bot
441,16,Bot
440,2,Bot
441,1,Bot
440,3,Bot
441,6,Bot
440,2,Bot
441,1,Bot
441,2,Bot
441,4,Bot
441,1,Bot
441,1,Bot
441,1,Bot
441,1,Bot
441,1,Bot
442,25,Bot
442,3,Bot
443,14,Bot
442,4,Bot
443,2,Bot
442,3,Bot
443,7,Bot
442,2,Bot
443,5,Bot
442,2,Bot
442,2,Bot
443,2,Bot
443,3,Bot
445,14,Bot
444,13,Bot
444,5,Bot
444,1,Bot
445,4,Bot
444,1,Bot
444,1,Bot
444,1,Bot
445,4,Bot
444,2,Bot
444,2,Bot
445,3,Bot
444,1,Bot
445,3,Bot
445,8,Bot
445,2,Bot
445,1,Bot
446,14,Bot
447,3,Bot
446,3,Bot
446,1,Bot
446,2,Bot
446,1,Bot
446,4,Bot
446,2,Bot
446,0,Bot
446,3,Bot
446,1,Bot
448,14,Bot
448,1,Bot
448,1,Bot
448,1,Bot
448,1,Bot
448,1,Bot
448,1,Bot
448,4,Bot
448,2,Bot
448,3,Bot
448,2,Bot
448,1,Bot
448,0,Bot
448,0,Bot
449,16,Bot
449,27,Bot
449,2,Bot
449,2,Bot
449,3,Bot
449,0,Bot
449,3,Bot
449,2,Bot
449,1,Bot
449,1,Bot
449,1,Bot
449,1,Bot
449,2,Bot
449,0,Bot
